YouTube Playlist Export				
Published Date	Video URL	Channel	Title	Description
4/15/2019 12:08:38 PM	https://www.youtube.com/watch?v=NKUmn3rgF_4	Movieclips Indie	Pavarotti Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Pavarotti directed by Ron Howard! Let us know what you think in the comments below. ? Buy Tickets to Pavarotti: https://www.fandango.com/pavarotti-218454/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: June 7, 2019 Directed By: Ron Howard Synopsis: A look at the life and work of opera legend Luciano Pavarotti. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Documentary Trailers: http://bit.ly/2AR1GSW Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
4/10/2019 4:38:47 PM	https://www.youtube.com/watch?v=Z6yTXsCauIc	Movieclips Trailers	Anna Trailer #1 (2019) | Movieclips Trailers	"Check out the official Anna Trailer starring Sasha Luss! Let us know what you think in the comments below. ? Sign up for a Fandango FanAlert for Anna: https://www.fandango.com/anna-2019-218458/movie-overview?cmp=MCYT_YouTube_Desc Want to be notified of all the latest movie trailers? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: June 21, 2019 Starring: Sasha Luss, Helen Mirren, Luke Evans Directed By: Luc Besson Synopsis: Beneath Anna Poliatova¡¯s striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world¡¯s most feared government assassins. An electrifying thrill ride unfolding with propulsive energy, startling twists and breathtaking action, ANNA introduces Sasha Luss in the title role with a star-studded cast including Academy Award Winner Helen Mirren, Cillian Murphy, and Luke Evans. Watch More Trailers: ? Hot New Trailers: http://bit.ly/2qThrsF ? In Theaters This Week: http://bit.ly/2ExQ1Lb ? Family & Animation Trailers: http://bit.ly/2D3RLiG ? Horror Trailers: http://bit.ly/2qRzZtr ? Action/Sci-Fi Trailers: http://bit.ly/2Dm6mTB ? Comedy Trailers: http://bit.ly/2D35Xsp ? Drama Trailers: http://bit.ly/2ARA8Nk ? Indie Trailers: http://bit.ly/2Ey7fYy ? Documentary Trailers: http://bit.ly/2AR1GSW ? Thriller Trailers: http://bit.ly/2D1YPeV ? New TV Trailers: http://bit.ly/2p9KIvn Fuel Your Movie Obsession: ? Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU The Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform. #Anna #LucBesson"
4/10/2019 4:03:00 PM	https://www.youtube.com/watch?v=6BwGjj-Byng	Movieclips Indie	The Professor Trailer #1 (2019) | Movieclips Indie	"Check out the new Trailer for The Professor starring Johnny Depp! Let us know what you think in the comments below. ? Buy Tickets to The Professor: https://www.fandango.com/the-professor-2019-218460/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: May 17, 2019 Starring: Johnny Depp, Zoey Deutch, Rosemarie DeWitt Directed By: Wayne Roberts Synopsis: A college professor lives his life with reckless abandon after being diagnosed with a terminal illness. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E ? Documentary Trailers: http://bit.ly/2AR1GSW ? International Trailers: http://bit.ly/2FvqaEY ? Movie Clips: http://bit.ly/2qTZMRE ? Behind the Scenes: http://bit.ly/2AQ16on Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
4/8/2019 4:24:20 PM	https://www.youtube.com/watch?v=ngclh-Rn3iI	Movieclips Indie	Echo in the Canyon Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Echo in the Canyon directed by Andrew Slater! Let us know what you think in the comments below. ? Buy Tickets to Echo in the Canyon: https://www.fandango.com/echo-in-the-canyon-218245/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: May 24, 2019 Directed By: Andrew Slater Synopsis: A look at the roots of the historic music scene in L.A.'s Laurel Canyon featuring the music of iconic music groups such as The Byrds, The Beach Boys, Buffalo Springfield, and The Mamas and the Papas. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Documentary Trailers: http://bit.ly/2AR1GSW Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
4/5/2019 3:36:49 PM	https://www.youtube.com/watch?v=uCZJvb74IeU	Movieclips Indie	Trial by Fire Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Trial by Fire starring Laura Dern! Let us know what you think in the comments below. ? Buy Tickets to Trial by Fire: https://www.fandango.com/trial-by-fire-153182/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: May 17, 2019 Starring: Laura Dern, Jack O'Connell, Emily Meade Directed By: Edward Zwick Synopsis: The tragic and controversial story of Cameron Todd Willingham, who was executed in Texas for killing his three children after scientific evidence and expert testimony that bolstered his claims of innocence were suppressed. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
4/5/2019 3:36:37 PM	https://www.youtube.com/watch?v=eZSsvuo3inU	Movieclips Indie	Domino Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Domino starring Nikolaj Coster-Waldau! Let us know what you think in the comments below. ? Buy Tickets to Domino: https://www.fandango.com/domino-2019-218246/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: May 31, 2019 Starring: Carice van Houten, Nikolaj Coster-Waldau, Guy Pearce Directed By: Brian De Palma Synopsis: A Copenhagen police officer seeks justice for his partner's murder by a mysterious man. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
4/1/2019 12:46:22 PM	https://www.youtube.com/watch?v=VE9yFwCP-dM	Movieclips Indie	Wild Rose Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Wild Rose starring Julie Walters! Let us know what you think in the comments below. ? Buy Tickets to Wild Rose: https://www.fandango.com/wild-rose-2019-214406/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: May 10, 2019 Starring: Julie Walters, Jessie Buckley, Craig Parkinson Directed By: Tom Harper Synopsis: A musician from Glasgow dreams of becoming a Nashville star. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
4/1/2019 10:20:37 AM	https://www.youtube.com/watch?v=AD10dDdEGmU	Movieclips Trailers	The Dead Don't Die Trailer #1 (2019) | Movieclips Trailers	"Check out the official The Dead Don't Die Trailer starring Adam Driver! Let us know what you think in the comments below. ? Buy Tickets to The Dead Don't Die: https://www.fandango.com/the-dead-dont-die-218154/movie-overview?cmp=MCYT_YouTube_Desc Want to be notified of all the latest movie trailers? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: June 14, 2019 Starring: Chlo? Sevigny, Adam Driver, Tilda Swinton Directed By: Jim Jarmusch Synopsis: The greatest zombie cast ever disassembled starring Bill Murray, Adam Driver, Tilda Swinton, Chlo? Sevigny, Steve Buscemi, Danny Glover, Caleb Landry Jones, Rosie Perez, Iggy Pop, Sara Driver, RZA, Selena Gomez, Carol Kane and Tom Waits. Written and directed by Jim Jarmusch. Watch More Trailers: ? Hot New Trailers: http://bit.ly/2qThrsF ? In Theaters This Week: http://bit.ly/2ExQ1Lb ? Family & Animation Trailers: http://bit.ly/2D3RLiG ? Horror Trailers: http://bit.ly/2qRzZtr ? Action/Sci-Fi Trailers: http://bit.ly/2Dm6mTB ? Comedy Trailers: http://bit.ly/2D35Xsp ? Drama Trailers: http://bit.ly/2ARA8Nk ? Indie Trailers: http://bit.ly/2Ey7fYy ? Documentary Trailers: http://bit.ly/2AR1GSW ? Thriller Trailers: http://bit.ly/2D1YPeV ? New TV Trailers: http://bit.ly/2p9KIvn Fuel Your Movie Obsession: ? Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU The Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform. #TheDeadDontDie #AdamDriver #BillMurray"
3/29/2019 2:23:05 PM	https://www.youtube.com/watch?v=7h-XG1U7pfU	Movieclips Indie	El Chicano Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for El Chicano starring Raul Castillo! Let us know what you think in the comments below. ? Buy Tickets to El Chicano: https://www.fandango.com/el-chicano-2019-218161/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: May 3, 2019 Starring: Jose Pablo Cantillo, George Lopez, Raul Castillo Directed By: Ben Hernandez Bray Synopsis: When L.A.P.D. Detective Diego Hernandez is assigned a career-making case investigating a vicious cartel, he uncovers links to his brother¡¯s supposed suicide and a turf battle that¡¯s about to swallow his neighborhood. Torn between playing by the book and seeking justice, he resurrects the masked street legend El Chicano. Now, out to take down his childhood buddy turned gang boss, he sets off a bloody war to defend his city and avenge his brother¡¯s murder. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/29/2019 2:19:04 PM	https://www.youtube.com/watch?v=c18V6Y3HL38	Movieclips Indie	Meeting Gorbachev Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Meeting Gorbachev starring Werner Herzog! Let us know what you think in the comments below. ? Buy Tickets to Meeting Gorbachev: https://www.fandango.com/meeting-gorbachev-217891/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: November 8, 2019 Starring: Mikhail Gorbachev, Werner Herzog, Ronald Reagan Directed By: Werner Herzog, Andre Singer Synopsis: The life of Mikhail Gorbachev, the eighth and final President of the Soviet Union in chronological order. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Documentary Trailers: http://bit.ly/2AR1GSW ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/28/2019 2:12:41 PM	https://www.youtube.com/watch?v=BYmkQpLLhmA	Movieclips Indie	Fast Color Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Fast Color starring Gugu Mbatha-Raw! Let us know what you think in the comments below. ? Buy Tickets to Fast Color: https://www.fandango.com/fast-color-210332/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: April 19, 2019 Starring: Gugu Mbatha-Raw, Saniyya Sidney, David Strathairn Directed By: Julia Hart Synopsis: A woman is forced to go on the run when her superhuman abilities are discovered. Years after having abandoned her family, the only place she has left to hide is home. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/28/2019 10:12:04 AM	https://www.youtube.com/watch?v=Ph4VmVzeduA	Movieclips Indie	The Tomorrow Man Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for The Tomorrow Man starring John Lithgow! Let us know what you think in the comments below. ? Buy Tickets to The Tomorrow Man: https://www.fandango.com/the-tomorrow-man-218151/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: April 14, 2019 Starring: John Lithgow, Blythe Danner, Derek Cecil Directed By: Noble Jones Synopsis: Ed Hemsler spends his life preparing for a disaster that may never come. Ronnie Meisner spends her life shopping for things she may never use. In a small town somewhere in America, these two people will try to find love while trying not to get lost in each other's stuff. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/27/2019 10:29:40 AM	https://www.youtube.com/watch?v=0cMMzT7posY	Movieclips Indie	The Head Hunter Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for The Head Hunter starring Christopher Rygh! Let us know what you think in the comments below. ? Buy Tickets to The Head Hunter: https://www.fandango.com/the-head-hunter-218029/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: April 5, 2019 Starring: Christopher Rygh, Cora Kaufman Directed By: Jordan Downey Synopsis: A medieval warrior's gruesome collection of heads is missing only one - the monster that killed his daughter years ago. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Horror Trailers: http://bit.ly/2FqEjDh Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
4/1/2019 10:20:32 AM	https://www.youtube.com/watch?v=d385fB-94aU	Movieclips Trailers	Mary Magdalene Trailer #1 (2019) | Movieclips Trailers	"Check out the official Mary Magdalene trailer starring Rooney Mara! Let us know what you think in the comments below. ? Buy Tickets to Mary Magdalene: https://www.fandango.com/mary-magdalene-207972/movie-overview?cmp=MCYT_YouTube_Desc Want to be notified of all the latest movie trailers? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: April 12, 2019 Starring: Joaquin Phoenix, Rooney Mara, Chiwetel Ejiofor Directed By: Garth Davis Synopsis: The story of Mary Magdalene. Watch More Trailers: ? Hot New Trailers: http://bit.ly/2qThrsF ? In Theaters This Week: http://bit.ly/2ExQ1Lb ? Family & Animation Trailers: http://bit.ly/2D3RLiG Fuel Your Movie Obsession: ? Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU The Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform. #MaryMagdalene #JoaquinPhoenix #RooneyMara"
3/27/2019 10:28:38 AM	https://www.youtube.com/watch?v=JNO8a-j99l0	Movieclips Indie	Money Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Money starring Ji-tae Yu! Let us know what you think in the comments below. ? Buy Tickets to Money: https://www.fandango.com/money-2019-217882/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: March 29, 2019 Starring: Ji-tae Yu, Jun-yeol Ryu, Woo-jin Jo Directed By: Noo-ri Park Synopsis: Get caught up in the tale of a new stock broker who dreams of becoming rich. Those dreams make him susceptible to a stock market scam that threatens to get him in trouble. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/27/2019 10:26:05 AM	https://www.youtube.com/watch?v=Ahi4AGy8tfk	Movieclips Indie	Photograph Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Photograph starring Sanya Malhotra! Let us know what you think in the comments below. ? Buy Tickets to Photograph: https://www.fandango.com/photograph-218051/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: May 17, 2019 Starring: Nawazuddin Siddiqui, Sanya Malhotra, Akash Sinha Directed By: Ritesh Batra Synopsis: A struggling street photographer in Mumbai, pressured to marry by his grandmother, convinces a shy stranger to pose as his fianc?e. The pair develop a connection that transforms them in ways they could not expect. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/25/2019 12:47:36 PM	https://www.youtube.com/watch?v=GHlHqvoRSwo	Movieclips Indie	Iceman Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Iceman starring J?rgen Vogel! Let us know what you think in the comments below. ? Buy or Rent Iceman: https://www.fandangonow.com/details/movie/iceman-2019/MMV419A0131D9FA5ACFA6E126A7EF1FC1B16?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: March 15, 2019 Starring: Susanne Wuest, J?rgen Vogel, Andr? Hennicke Directed By: Felix Randau Synopsis: The ?tztal Alps, more than 5300 years ago. A Neolithic clan has settled nearby a creek. It is their leader Kelab's responsibility to be the keeper of the group's holy shrine Tineka. While Kelab is hunting, the settlement is attacked. The members of the tribe are brutally murdered, amongst them Kelab's wife and son, only one newborn survives and Tineka is gone. Blinded by pain and fury, Kelab is out for one thing alone vengeance. He sets out after the murderers on what turns into a grand odyssey where he must fight constantly for the infant's survival; against the immense forces of nature; against hunters he encounters; and, amongst the loneliness of the quest, against a growing sense of doubt over the morality of his mission. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/27/2019 10:23:07 AM	https://www.youtube.com/watch?v=xShEK6bKTfo	Movieclips Indie	Satan & Adam Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for Satan & Adam directed by Scott Balcerek & V. Scott Balcerek! Let us know what you think in the comments below. ? Buy Tickets to Satan & Adam: https://www.fandango.com/satan-and-adam-214290/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: April 12, 2019 Directed By: Scott Balcerek & V. Scott Balcerek Synopsis: SATAN & ADAM chronicles the unlikely pairing of legendary one-man-band Sterling ""Mr. Satan"" Magee and harmonica master Adam Gussow. Shot over 20 years, the film showcases one of the greatest blues duos you probably never got a chance to see. Magee and Gussow came together on the streets of Harlem in the 1980s, a time when race relations in New York City were at an all-time low. From completely different worlds, these two musicians forged a lifelong relationship that showcases the unifying power of music. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Documentary Trailers: http://bit.ly/2AR1GSW Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
3/21/2019 5:52:24 PM	https://www.youtube.com/watch?v=NeS0TrED8yU	Movieclips Indie	William Trailer #1 (2019) | Movieclips Indie	"Check out the new trailer for William starring Will Brittain ! Let us know what you think in the comments below. ? Buy Tickets to William: https://www.fandango.com/william-2018-216878/movie-overview?cmp=Indie_YouTube_Desc Want to be notified of all the latest indie movies? Subscribe to the channel and click the bell icon to stay up to date. US Release Date: April 12, 2019 Starring: Will Brittain, Waleed Zuaiter, Maria Dizzia Directed By: Tim Disney Synopsis: Julian Reed and Barbara Sullivan create a Neanderthal baby using ancient Neanderthal DNA from a Neanderthal bog body. William must learn to exist in a world where he is the ultimate outsider, the only Neanderthal on the planet. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
